year,category,winner,entity
1940,ART DIRECTION (Color),True,The Thief of Bagdad
1940,CINEMATOGRAPHY (Black-and-White),False,Abe Lincoln in Illinois
1940,CINEMATOGRAPHY (Black-and-White),False,"All This, and Heaven Too"
1940,CINEMATOGRAPHY (Black-and-White),False,"Arise, My Love"
1940,CINEMATOGRAPHY (Black-and-White),False,Boom Town
1940,CINEMATOGRAPHY (Black-and-White),False,Foreign Correspondent
1940,CINEMATOGRAPHY (Black-and-White),False,The Letter
1940,CINEMATOGRAPHY (Black-and-White),False,The Long Voyage Home
1940,CINEMATOGRAPHY (Black-and-White),True,Rebecca
1940,CINEMATOGRAPHY (Black-and-White),False,Spring Parade
1940,CINEMATOGRAPHY (Black-and-White),False,Waterloo Bridge
1940,CINEMATOGRAPHY (Color),False,Bitter Sweet
1940,CINEMATOGRAPHY (Color),False,The Blue Bird
1940,CINEMATOGRAPHY (Color),False,Down Argentine Way
1940,CINEMATOGRAPHY (Color),False,North West Mounted Police
1940,CINEMATOGRAPHY (Color),False,Northwest Passage
1940,CINEMATOGRAPHY (Color),True,The Thief of Bagdad
1940,DIRECTING,True,The Grapes of Wrath
1940,DIRECTING,False,Kitty Foyle
1940,DIRECTING,False,The Letter
1940,DIRECTING,False,The Philadelphia Story
1940,DIRECTING,False,Rebecca
1940,FILM EDITING,False,The Grapes of Wrath
1940,FILM EDITING,False,The Letter
1940,FILM EDITING,False,The Long Voyage Home
1940,FILM EDITING,True,North West Mounted Police
1940,FILM EDITING,False,Rebecca
1940,MUSIC (Original Score),False,Arizona
1940,MUSIC (Original Score),False,The Dark Command
1940,MUSIC (Original Score),False,The Fight for Life
1940,MUSIC (Original Score),False,The Great Dictator
1940,MUSIC (Original Score),False,The House of the Seven Gables
1940,MUSIC (Original Score),False,The Howards of Virginia
1940,MUSIC (Original Score),False,The Letter
1940,MUSIC (Original Score),False,The Long Voyage Home
1940,MUSIC (Original Score),False,The Mark of Zorro
1940,MUSIC (Original Score),False,My Favorite Wife
1940,MUSIC (Original Score),False,North West Mounted Police
1940,MUSIC (Original Score),False,One Million B.C.
1940,MUSIC (Original Score),False,Our Town
1940,MUSIC (Original Score),True,Pinocchio
1940,MUSIC (Original Score),False,Rebecca
1940,MUSIC (Original Score),False,The Thief of Bagdad
1940,MUSIC (Original Score),False,Waterloo Bridge
1940,MUSIC (Scoring),False,"Arise, My Love"
1940,MUSIC (Scoring),False,Hit Parade of 1941
1940,MUSIC (Scoring),False,Irene
1940,MUSIC (Scoring),False,Our Town
1940,MUSIC (Scoring),False,The Sea Hawk
1940,MUSIC (Scoring),False,Second Chorus
1940,MUSIC (Scoring),False,Spring Parade
1940,MUSIC (Scoring),False,Strike Up the Band
1940,MUSIC (Scoring),True,Tin Pan Alley
1940,MUSIC (Song),False,Down Argentine Way
1940,MUSIC (Song),False,You'll Find Out
1940,MUSIC (Song),False,Music in My Heart
1940,MUSIC (Song),False,Second Chorus
1940,MUSIC (Song),False,Rhythm on the River
1940,MUSIC (Song),False,Strike Up the Band
1940,MUSIC (Song),False,Spring Parade
1940,MUSIC (Song),True,Pinocchio
1940,MUSIC (Song),False,Hit Parade of 1941
1940,OUTSTANDING PRODUCTION,False,"All This, and Heaven Too"
1940,OUTSTANDING PRODUCTION,False,Foreign Correspondent
1940,OUTSTANDING PRODUCTION,False,The Grapes of Wrath
1940,OUTSTANDING PRODUCTION,False,The Great Dictator
1940,OUTSTANDING PRODUCTION,False,Kitty Foyle
1940,OUTSTANDING PRODUCTION,False,The Letter
1940,OUTSTANDING PRODUCTION,False,The Long Voyage Home
1940,OUTSTANDING PRODUCTION,False,Our Town
1940,OUTSTANDING PRODUCTION,False,The Philadelphia Story
1940,OUTSTANDING PRODUCTION,True,Rebecca
1940,SHORT SUBJECT (Cartoon),True,The Milky Way
1940,SHORT SUBJECT (Cartoon),False,Puss Gets the Boot
1940,SHORT SUBJECT (Cartoon),False,A Wild Hare
1940,SOUND RECORDING,False,Behind the News
1940,SOUND RECORDING,False,Captain Caution
1940,SOUND RECORDING,False,The Grapes of Wrath
1940,SOUND RECORDING,False,The Howards of Virginia
1940,SOUND RECORDING,False,Kitty Foyle
1940,SOUND RECORDING,False,North West Mounted Police
1940,SOUND RECORDING,False,Our Town
1940,SOUND RECORDING,False,The Sea Hawk
1940,SOUND RECORDING,False,Spring Parade
1940,SOUND RECORDING,True,Strike Up the Band
1940,WRITING (Original Screenplay),False,Angels over Broadway
1940,WRITING (Original Screenplay),False,Dr. Ehrlich's Magic Bullet
1940,WRITING (Original Screenplay),False,Foreign Correspondent
1940,WRITING (Original Screenplay),False,The Great Dictator
1940,WRITING (Original Screenplay),True,The Great McGinty
1940,WRITING (Screenplay),False,The Grapes of Wrath
1940,WRITING (Screenplay),False,Kitty Foyle
1940,WRITING (Screenplay),False,The Long Voyage Home
1940,WRITING (Screenplay),True,The Philadelphia Story
1940,WRITING (Screenplay),False,Rebecca
1941,ART DIRECTION (Black-and-White),False,Citizen Kane
1941,ART DIRECTION (Black-and-White),False,The Flame of New Orleans
1941,ART DIRECTION (Black-and-White),False,Hold Back the Dawn
1941,ART DIRECTION (Black-and-White),True,How Green Was My Valley
1941,ART DIRECTION (Black-and-White),False,Ladies in Retirement
1941,ART DIRECTION (Black-and-White),False,The Little Foxes
1941,ART DIRECTION (Black-and-White),False,Sergeant York
1941,ART DIRECTION (Black-and-White),False,Sis Hopkins
1941,ART DIRECTION (Black-and-White),False,The Son of Monte Cristo
1941,ART DIRECTION (Black-and-White),False,Sundown
1941,ART DIRECTION (Black-and-White),False,That Hamilton Woman
1941,ART DIRECTION (Black-and-White),False,When Ladies Meet
1941,ART DIRECTION (Color),False,Blood and Sand
1941,ART DIRECTION (Color),True,Blossoms in the Dust
1941,ART DIRECTION (Color),False,Louisiana Purchase
1941,CINEMATOGRAPHY (Black-and-White),False,The Chocolate Soldier
1941,CINEMATOGRAPHY (Black-and-White),False,Citizen Kane
1941,CINEMATOGRAPHY (Black-and-White),False,Dr. Jekyll and Mr. Hyde
1941,CINEMATOGRAPHY (Black-and-White),False,Here Comes Mr. Jordan
1941,CINEMATOGRAPHY (Black-and-White),False,Hold Back the Dawn
1941,CINEMATOGRAPHY (Black-and-White),True,How Green Was My Valley
1941,CINEMATOGRAPHY (Black-and-White),False,Sergeant York
1941,CINEMATOGRAPHY (Black-and-White),False,Sun Valley Serenade
1941,CINEMATOGRAPHY (Black-and-White),False,Sundown
1941,CINEMATOGRAPHY (Black-and-White),False,That Hamilton Woman
1941,CINEMATOGRAPHY (Color),False,Aloma of the South Seas
1941,CINEMATOGRAPHY (Color),False,Billy the Kid
1941,CINEMATOGRAPHY (Color),True,Blood and Sand
1941,CINEMATOGRAPHY (Color),False,Blossoms in the Dust
1941,CINEMATOGRAPHY (Color),False,Dive Bomber
1941,CINEMATOGRAPHY (Color),False,Louisiana Purchase
1941,DIRECTING,False,Citizen Kane
1941,DIRECTING,False,Here Comes Mr. Jordan
1941,DIRECTING,True,How Green Was My Valley
1941,DIRECTING,False,The Little Foxes
1941,DIRECTING,False,Sergeant York
1941,DOCUMENTARY (Short Subject),False,Adventure in the Bronx
1941,DOCUMENTARY (Short Subject),False,Bomber
1941,DOCUMENTARY (Short Subject),False,Christmas under Fire
1941,DOCUMENTARY (Short Subject),True,Churchill's Island
1941,DOCUMENTARY (Short Subject),False,Letter from Home
1941,DOCUMENTARY (Short Subject),False,Life of a Thoroughbred
1941,DOCUMENTARY (Short Subject),False,Norway in Revolt
1941,DOCUMENTARY (Short Subject),False,A Place to Live
1941,DOCUMENTARY (Short Subject),False,Russian Soil
1941,DOCUMENTARY (Short Subject),False,Soldiers of the Sky
1941,DOCUMENTARY (Short Subject),False,War Clouds in the Pacific
1941,FILM EDITING,False,Citizen Kane
1941,FILM EDITING,False,Dr. Jekyll and Mr. Hyde
1941,FILM EDITING,False,How Green Was My Valley
1941,FILM EDITING,False,The Little Foxes
1941,FILM EDITING,True,Sergeant York
1941,MUSIC (Music Score of a Dramatic Picture),True,All That Money Can Buy
1941,MUSIC (Music Score of a Dramatic Picture),False,Back Street
1941,MUSIC (Music Score of a Dramatic Picture),False,Ball of Fire
1941,MUSIC (Music Score of a Dramatic Picture),False,Cheers for Miss Bishop
1941,MUSIC (Music Score of a Dramatic Picture),False,Citizen Kane
1941,MUSIC (Music Score of a Dramatic Picture),False,Dr. Jekyll and Mr. Hyde
1941,MUSIC (Music Score of a Dramatic Picture),False,Hold Back the Dawn
1941,MUSIC (Music Score of a Dramatic Picture),False,How Green Was My Valley
1941,MUSIC (Music Score of a Dramatic Picture),False,King of the Zombies
1941,MUSIC (Music Score of a Dramatic Picture),False,Ladies in Retirement
1941,MUSIC (Music Score of a Dramatic Picture),False,The Little Foxes
1941,MUSIC (Music Score of a Dramatic Picture),False,Lydia
1941,MUSIC (Music Score of a Dramatic Picture),False,Mercy Island
1941,MUSIC (Music Score of a Dramatic Picture),False,Sergeant York
1941,MUSIC (Music Score of a Dramatic Picture),False,So Ends Our Night
1941,MUSIC (Music Score of a Dramatic Picture),False,Sundown
1941,MUSIC (Music Score of a Dramatic Picture),False,Suspicion
1941,MUSIC (Music Score of a Dramatic Picture),False,Tanks a Million
1941,MUSIC (Music Score of a Dramatic Picture),False,That Uncertain Feeling
1941,MUSIC (Music Score of a Dramatic Picture),False,This Woman Is Mine
1941,MUSIC (Song),False,Dumbo
1941,MUSIC (Song),False,Ridin' on a Rainbow
1941,MUSIC (Song),False,Blues in the Night
1941,MUSIC (Song),False,Buck Privates
1941,MUSIC (Song),False,Sun Valley Serenade
1941,MUSIC (Song),False,Las Vegas Nights
1941,MUSIC (Song),True,Lady Be Good
1941,MUSIC (Song),False,All-American Co-Ed
1941,MUSIC (Song),False,You'll Never Get Rich
1941,OUTSTANDING MOTION PICTURE,False,Blossoms in the Dust
1941,OUTSTANDING MOTION PICTURE,False,Citizen Kane
1941,OUTSTANDING MOTION PICTURE,False,Here Comes Mr. Jordan
1941,OUTSTANDING MOTION PICTURE,False,Hold Back the Dawn
1941,OUTSTANDING MOTION PICTURE,True,How Green Was My Valley
1941,OUTSTANDING MOTION PICTURE,False,The Little Foxes
1941,OUTSTANDING MOTION PICTURE,False,The Maltese Falcon
1941,OUTSTANDING MOTION PICTURE,False,One Foot in Heaven
1941,OUTSTANDING MOTION PICTURE,False,Sergeant York
1941,OUTSTANDING MOTION PICTURE,False,Suspicion
1941,SHORT SUBJECT (Cartoon),False,Boogie Woogie Bugle Boy of Company B
1941,SHORT SUBJECT (Cartoon),False,Hiawatha's Rabbit Hunt
1941,SHORT SUBJECT (Cartoon),False,How War Came
1941,SHORT SUBJECT (Cartoon),True,Lend a Paw
1941,SHORT SUBJECT (Cartoon),False,The Night before Christmas
1941,SHORT SUBJECT (Cartoon),False,Rhapsody in Rivets
1941,SHORT SUBJECT (Cartoon),False,Rhythm in the Ranks
1941,SHORT SUBJECT (Cartoon),False,The Rookie Bear
1941,SHORT SUBJECT (Cartoon),False,Superman
1941,SHORT SUBJECT (Cartoon),False,Truant Officer Donald
1941,SOUND RECORDING,False,Appointment for Love
1941,SOUND RECORDING,False,Ball of Fire
1941,SOUND RECORDING,False,The Chocolate Soldier
1941,SOUND RECORDING,False,Citizen Kane
1941,SOUND RECORDING,False,The Devil Pays Off
1941,SOUND RECORDING,False,How Green Was My Valley
1941,SOUND RECORDING,False,The Men in Her Life
1941,SOUND RECORDING,False,Sergeant York
1941,SOUND RECORDING,False,Skylark
1941,SOUND RECORDING,True,That Hamilton Woman
1941,WRITING (Original Screenplay),True,Citizen Kane
1941,WRITING (Original Screenplay),False,The Devil and Miss Jones
1941,WRITING (Original Screenplay),False,Sergeant York
1941,WRITING (Original Screenplay),False,"Tall, Dark and Handsome"
1941,WRITING (Screenplay),True,Here Comes Mr. Jordan
1941,WRITING (Screenplay),False,Hold Back the Dawn
1941,WRITING (Screenplay),False,How Green Was My Valley
1941,WRITING (Screenplay),False,The Little Foxes
1941,WRITING (Screenplay),False,The Maltese Falcon
1942,ART DIRECTION (Black-and-White),False,George Washington Slept Here
1942,ART DIRECTION (Black-and-White),False,The Magnificent Ambersons
1942,ART DIRECTION (Black-and-White),False,The Pride of the Yankees
1942,ART DIRECTION (Black-and-White),False,Random Harvest
1942,ART DIRECTION (Black-and-White),False,The Shanghai Gesture
1942,ART DIRECTION (Black-and-White),False,Silver Queen
1942,ART DIRECTION (Black-and-White),False,The Spoilers
1942,ART DIRECTION (Black-and-White),False,"Take a Letter, Darling"
1942,ART DIRECTION (Black-and-White),False,The Talk of the Town
1942,ART DIRECTION (Black-and-White),True,This above All
1942,ART DIRECTION (Color),False,Arabian Nights
1942,ART DIRECTION (Color),False,Captains of the Clouds
1942,ART DIRECTION (Color),False,Jungle Book
1942,ART DIRECTION (Color),True,My Gal Sal
1942,ART DIRECTION (Color),False,Reap the Wild Wind
1942,CINEMATOGRAPHY (Black-and-White),False,Kings Row
1942,CINEMATOGRAPHY (Black-and-White),False,The Magnificent Ambersons
1942,CINEMATOGRAPHY (Black-and-White),True,Mrs. Miniver
1942,CINEMATOGRAPHY (Black-and-White),False,Moontide
1942,CINEMATOGRAPHY (Black-and-White),False,The Pied Piper
1942,CINEMATOGRAPHY (Black-and-White),False,The Pride of the Yankees
1942,CINEMATOGRAPHY (Black-and-White),False,"Take a Letter, Darling"
1942,CINEMATOGRAPHY (Black-and-White),False,The Talk of the Town
1942,CINEMATOGRAPHY (Black-and-White),False,Ten Gentlemen from West Point
1942,CINEMATOGRAPHY (Black-and-White),False,This above All
1942,CINEMATOGRAPHY (Color),False,Arabian Nights
1942,CINEMATOGRAPHY (Color),True,The Black Swan
1942,CINEMATOGRAPHY (Color),False,Captains of the Clouds
1942,CINEMATOGRAPHY (Color),False,Jungle Book
1942,CINEMATOGRAPHY (Color),False,Reap the Wild Wind
1942,DIRECTING,False,Kings Row
1942,DIRECTING,True,Mrs. Miniver
1942,DIRECTING,False,Random Harvest
1942,DIRECTING,False,Wake Island
1942,DIRECTING,False,Yankee Doodle Dandy
1942,DOCUMENTARY,False,"Africa, Prelude to Victory"
1942,DOCUMENTARY,True,The Battle of Midway
1942,DOCUMENTARY,False,Combat Report
1942,DOCUMENTARY,False,Conquer by the Clock
1942,DOCUMENTARY,False,The Grain That Built a Hemisphere
1942,DOCUMENTARY,False,"Henry Browne, Farmer"
1942,DOCUMENTARY,False,High over the Borders
1942,DOCUMENTARY,False,High Stakes in the East
1942,DOCUMENTARY,False,Inside Fighting China
1942,DOCUMENTARY,False,It's Everybody's War
1942,DOCUMENTARY,True,Kokoda Front Line!
1942,DOCUMENTARY,False,Listen to Britain
1942,DOCUMENTARY,False,Little Belgium
1942,DOCUMENTARY,False,Little Isles of Freedom
1942,DOCUMENTARY,False,Mr. Blabbermouth!
1942,DOCUMENTARY,False,Mr. Gardenia Jones
1942,DOCUMENTARY,True,Moscow Strikes Back
1942,DOCUMENTARY,False,The New Spirit
1942,DOCUMENTARY,True,Prelude to War
1942,DOCUMENTARY,False,The Price of Victory
1942,DOCUMENTARY,False,A Ship Is Born
1942,DOCUMENTARY,False,Twenty-One Miles
1942,DOCUMENTARY,False,We Refuse to Die
1942,DOCUMENTARY,False,White Eagle
1942,DOCUMENTARY,False,Winning Your Wings
1942,FILM EDITING,False,Mrs. Miniver
1942,FILM EDITING,True,The Pride of the Yankees
1942,FILM EDITING,False,The Talk of the Town
1942,FILM EDITING,False,This above All
1942,FILM EDITING,False,Yankee Doodle Dandy
1942,MUSIC (Song),False,Always in My Heart
1942,MUSIC (Song),False,You Were Never Lovelier
1942,MUSIC (Song),False,Babes on Broadway
1942,MUSIC (Song),False,Youth on Parade
1942,MUSIC (Song),False,Orchestra Wives
1942,MUSIC (Song),False,Bambi
1942,MUSIC (Song),False,Flying with Music
1942,MUSIC (Song),False,Hellzapoppin'
1942,MUSIC (Song),False,The Mayor of 44th Street
1942,MUSIC (Song),True,Holiday Inn
1942,OUTSTANDING MOTION PICTURE,False,The Invaders
1942,OUTSTANDING MOTION PICTURE,False,Kings Row
1942,OUTSTANDING MOTION PICTURE,False,The Magnificent Ambersons
1942,OUTSTANDING MOTION PICTURE,True,Mrs. Miniver
1942,OUTSTANDING MOTION PICTURE,False,The Pied Piper
1942,OUTSTANDING MOTION PICTURE,False,The Pride of the Yankees
1942,OUTSTANDING MOTION PICTURE,False,Random Harvest
1942,OUTSTANDING MOTION PICTURE,False,The Talk of the Town
1942,OUTSTANDING MOTION PICTURE,False,Wake Island
1942,OUTSTANDING MOTION PICTURE,False,Yankee Doodle Dandy
1942,SHORT SUBJECT (Cartoon),False,All Out for 'V'
1942,SHORT SUBJECT (Cartoon),False,Blitz Wolf
1942,SHORT SUBJECT (Cartoon),True,Der Fuehrer's Face
1942,SHORT SUBJECT (Cartoon),False,Juke Box Jamboree
1942,SHORT SUBJECT (Cartoon),False,Pigs in a Polka
1942,SHORT SUBJECT (Cartoon),False,Tulips Shall Grow
1942,SOUND RECORDING,False,Arabian Nights
1942,SOUND RECORDING,False,Bambi
1942,SOUND RECORDING,False,Flying Tigers
1942,SOUND RECORDING,False,Friendly Enemies
1942,SOUND RECORDING,False,The Gold Rush
1942,SOUND RECORDING,False,Mrs. Miniver
1942,SOUND RECORDING,False,Once upon a Honeymoon
1942,SOUND RECORDING,False,The Pride of the Yankees
1942,SOUND RECORDING,False,Road to Morocco
1942,SOUND RECORDING,False,This above All
1942,SOUND RECORDING,True,Yankee Doodle Dandy
1942,SOUND RECORDING,False,You Were Never Lovelier
1942,WRITING (Original Motion Picture Story),False,Holiday Inn
1942,WRITING (Original Motion Picture Story),True,The Invaders
1942,WRITING (Original Motion Picture Story),False,The Pride of the Yankees
1942,WRITING (Original Motion Picture Story),False,The Talk of the Town
1942,WRITING (Original Motion Picture Story),False,Yankee Doodle Dandy
1942,WRITING (Original Screenplay),False,One of Our Aircraft Is Missing
1942,WRITING (Original Screenplay),False,Road to Morocco
1942,WRITING (Original Screenplay),False,Wake Island
1942,WRITING (Original Screenplay),False,The War against Mrs. Hadley
1942,WRITING (Original Screenplay),True,Woman of the Year
1942,WRITING (Screenplay),False,The Invaders
1942,WRITING (Screenplay),True,Mrs. Miniver
1942,WRITING (Screenplay),False,The Pride of the Yankees
1942,WRITING (Screenplay),False,Random Harvest
1942,WRITING (Screenplay),False,The Talk of the Town
1943,ART DIRECTION (Black-and-White),False,Five Graves to Cairo
1943,ART DIRECTION (Black-and-White),False,Flight for Freedom
1943,ART DIRECTION (Black-and-White),False,Madame Curie
1943,ART DIRECTION (Black-and-White),False,Mission to Moscow
1943,ART DIRECTION (Black-and-White),False,The North Star
1943,ART DIRECTION (Black-and-White),True,The Song of Bernadette
1943,ART DIRECTION (Color),False,For Whom the Bell Tolls
1943,ART DIRECTION (Color),False,The Gang's All Here
1943,ART DIRECTION (Color),True,Phantom of the Opera
1943,ART DIRECTION (Color),False,This Is the Army
1943,ART DIRECTION (Color),False,Thousands Cheer
1943,CINEMATOGRAPHY (Black-and-White),False,Air Force
1943,CINEMATOGRAPHY (Black-and-White),False,Casablanca
1943,CINEMATOGRAPHY (Black-and-White),False,Corvette K-225
1943,CINEMATOGRAPHY (Black-and-White),False,Five Graves to Cairo
1943,CINEMATOGRAPHY (Black-and-White),False,The Human Comedy
1943,CINEMATOGRAPHY (Black-and-White),False,Madame Curie
1943,CINEMATOGRAPHY (Black-and-White),False,The North Star
1943,CINEMATOGRAPHY (Black-and-White),False,Sahara
1943,CINEMATOGRAPHY (Black-and-White),False,So Proudly We Hail!
1943,CINEMATOGRAPHY (Black-and-White),True,The Song of Bernadette
1943,CINEMATOGRAPHY (Color),False,For Whom the Bell Tolls
1943,CINEMATOGRAPHY (Color),False,Heaven Can Wait
1943,CINEMATOGRAPHY (Color),False,"Hello, Frisco, Hello"
1943,CINEMATOGRAPHY (Color),False,Lassie Come Home
1943,CINEMATOGRAPHY (Color),True,Phantom of the Opera
1943,CINEMATOGRAPHY (Color),False,Thousands Cheer
1943,DIRECTING,True,Casablanca
1943,DIRECTING,False,Heaven Can Wait
1943,DIRECTING,False,The Human Comedy
1943,DIRECTING,False,The More the Merrier
1943,DIRECTING,False,The Song of Bernadette
1943,DOCUMENTARY (Feature),False,Baptism of Fire
1943,DOCUMENTARY (Feature),False,The Battle of Russia
1943,DOCUMENTARY (Feature),True,Desert Victory
1943,DOCUMENTARY (Feature),False,For God and Country
1943,DOCUMENTARY (Feature),False,Report from the Aleutians
1943,DOCUMENTARY (Feature),False,Silent Village
1943,DOCUMENTARY (Feature),False,War Department Report
1943,DOCUMENTARY (Feature),False,"We've Come a Long, Long Way"
1943,DOCUMENTARY (Short Subject),False,Bismarck Convoy Smashed
1943,DOCUMENTARY (Short Subject),False,Children of Mars
1943,DOCUMENTARY (Short Subject),False,Day of Battle
1943,DOCUMENTARY (Short Subject),True,December 7th
1943,DOCUMENTARY (Short Subject),False,The Dutch Tradition
1943,DOCUMENTARY (Short Subject),False,Kill or Be Killed
1943,DOCUMENTARY (Short Subject),False,The Labor Front
1943,DOCUMENTARY (Short Subject),False,Land of My Mother
1943,DOCUMENTARY (Short Subject),False,Letter from Livingston
